11.5,8.15174,0.0,18.1,0,0.7,5.39,98.9,1.7281,24,666.0,20.2,20.85
36.2,0.06905,0.0,2.18,0,0.458,7.147,54.2,6.0622,3,222.0,18.7,5.33
12.1,9.59571,0.0,18.1,0,0.693,6.404,100.0,1.639,24,666.0,20.2,20.31
50.0,1.83377,0.0,19.58,1,0.605,7.802,98.2,2.0407,5,403.0,14.7,1.92
18.4,0.77299,0.0,8.14,0,0.538,6.495,94.4,4.4547,4,307.0,21.0,12.8
17.8,8.24809,0.0,18.1,0,0.713,7.393,99.3,2.4527,24,666.0,20.2,16.74
34.9,0.0315,95.0,1.47,0,0.403,6.975,15.3,7.6534,3,402.0,17.0,4.56
20.3,0.08387,0.0,12.83,0,0.437,5.874,36.6,4.5026,5,398.0,18.7,9.1
6.3,9.91655,0.0,18.1,0,0.693,5.852,77.8,1.5004,24,666.0,20.2,29.97
26.6,0.12744,0.0,6.91,0,0.448,6.77,2.9,5.7209,3,233.0,17.9,4.84
20.7,0.03738,0.0,5.19,0,0.515,6.31,38.5,6.4584,5,224.0,20.2,6.75
12.6,9.92485,0.0,18.1,0,0.74,6.251,96.6,2.198,24,666.0,20.2,16.44
13.1,1.15172,0.0,8.14,0,0.538,5.701,95.0,3.7872,4,307.0,21.0,18.35
15.6,0.97617,0.0,21.89,0,0.624,5.757,98.4,2.346,4,437.0,21.2,17.31
15.4,2.73397,0.0,19.58,0,0.871,5.597,94.9,1.5257,5,403.0,14.7,21.45
36.1,0.05515,33.0,2.18,0,0.472,7.236,41.1,4.022,7,222.0,18.4,6.93
19.1,4.422280000000001,0.0,18.1,0,0.584,6.003,94.5,2.5403,24,666.0,20.2,21.32
27.5,4.55587,0.0,18.1,0,0.718,3.561,87.9,1.6132,24,666.0,20.2,7.12
31.6,0.41238,0.0,6.2,0,0.504,7.163,79.9,3.2157,8,307.0,17.4,6.36
50.0,9.2323,0.0,18.1,0,0.631,6.216,100.0,1.1691,24,666.0,20.2,9.53
30.8,0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252.0,18.3,4.32
7.4,22.5971,0.0,18.1,0,0.7,5.0,89.5,1.5184,24,666.0,20.2,31.99
32.0,0.09604,40.0,6.41,0,0.447,6.854,42.8,4.2673,4,254.0,17.6,2.98
33.4,0.0323699999999999,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222.0,18.7,2.94
13.4,7.05042,0.0,18.1,0,0.614,6.103,85.1,2.0218,24,666.0,20.2,23.29
22.0,0.05789,12.5,6.07,0,0.409,5.878,21.4,6.498,4,345.0,18.9,8.1
22.2,0.24103,0.0,7.38,0,0.493,6.083,43.7,5.4159,5,287.0,19.6,12.79
13.4,11.1604,0.0,18.1,0,0.74,6.629,94.6,2.1247,24,666.0,20.2,23.27
18.5,0.03041,0.0,5.19,0,0.515,5.895,59.6,5.615,5,224.0,20.2,10.56
18.4,5.66637,0.0,18.1,0,0.74,6.219,100.0,2.0048,24,666.0,20.2,16.59
22.9,0.06211,40.0,1.25,0,0.429,6.49,44.4,8.7921,1,335.0,19.7,5.98
21.4,14.3337,0.0,18.1,0,0.614,6.229,88.0,1.9512,24,666.0,20.2,13.11
31.6,0.01432,100.0,1.32,0,0.411,6.816,40.5,8.3248,5,256.0,15.1,3.95
17.4,1.2074200000000002,0.0,19.58,0,0.605,5.875,94.6,2.4259,5,403.0,14.7,14.43
18.5,0.19133,22.0,5.86,0,0.431,5.605,70.2,7.9549,7,330.0,19.1,18.46
50.0,6.53876,0.0,18.1,1,0.631,7.016,97.5,1.2024,24,666.0,20.2,2.96
39.8,0.06588,0.0,2.46,0,0.488,7.765,83.3,2.741,3,193.0,17.8,7.56
14.5,0.98843,0.0,8.14,0,0.538,5.813,100.0,4.0952,4,307.0,21.0,19.88
15.0,51.1358,0.0,18.1,0,0.597,5.757,100.0,1.413,24,666.0,20.2,10.11
17.8,2.3309900000000003,0.0,19.58,0,0.871,5.186,93.8,1.5296,5,403.0,14.7,28.32
21.5,1.6566,0.0,19.58,0,0.871,6.122,97.3,1.618,5,403.0,14.7,14.1
28.7,0.05302,0.0,3.41,0,0.489,7.079,63.1,3.4145,2,270.0,17.8,5.7
19.3,0.14476,0.0,10.01,0,0.547,5.731,65.2,2.7592,6,432.0,17.8,13.61
21.7,0.10793,0.0,8.56,0,0.52,6.195,54.4,2.7778,5,384.0,20.9,13.0
23.1,0.40202,0.0,9.9,0,0.544,6.382,67.2,3.5325,4,304.0,18.4,10.36
24.1,0.0795,60.0,1.69,0,0.411,6.579,35.9,10.7103,4,411.0,18.3,5.49
8.5,41.5292,0.0,18.1,0,0.693,5.531,85.4,1.6074,24,666.0,20.2,27.38
21.7,0.1587599999999999,0.0,10.81,0,0.413,5.961,17.5,5.2873,4,305.0,19.2,9.88
23.6,0.0566,0.0,3.41,0,0.489,7.007,86.3,3.4217,2,270.0,17.8,5.5
21.4,0.16902,0.0,25.65,0,0.581,5.986,88.4,1.9929,2,188.0,19.1,14.81
20.6,0.03306,0.0,5.19,0,0.515,6.059,37.3,4.8122,5,224.0,20.2,8.51
29.1,0.0797799999999999,40.0,6.41,0,0.447,6.482,32.1,4.1403,4,254.0,17.6,7.19
22.0,0.03932,0.0,3.41,0,0.489,6.405,73.9,3.0921,2,270.0,17.8,8.2
23.8,1.80028,0.0,19.58,0,0.605,5.877,79.2,2.4259,5,403.0,14.7,12.14
23.9,0.08265,0.0,13.92,0,0.437,6.127,18.4,5.5027,4,289.0,16.0,8.58
21.9,3.4742800000000003,0.0,18.1,1,0.718,8.78,82.9,1.9047,24,666.0,20.2,5.29
31.7,0.46296,0.0,6.2,0,0.504,7.412,76.9,3.6715,8,307.0,17.4,5.25
18.6,0.22876,0.0,8.56,0,0.52,6.405,85.4,2.7147,5,384.0,20.9,10.63
20.4,0.13058,0.0,10.01,0,0.547,5.872,73.1,2.4775,6,432.0,17.8,15.37
13.0,7.52601,0.0,18.1,0,0.713,6.417,98.3,2.185,24,666.0,20.2,19.31
19.0,3.77498,0.0,18.1,0,0.655,5.952,84.7,2.8715,24,666.0,20.2,17.15
23.3,1.4250200000000002,0.0,19.58,0,0.871,6.51,100.0,1.7659,5,403.0,14.7,7.39
22.7,5.20177,0.0,18.1,1,0.77,6.127,83.4,2.7227,24,666.0,20.2,11.48
33.1,0.06127,40.0,6.41,1,0.447,6.826,27.6,4.8628,4,254.0,17.6,4.16
13.1,2.44668,0.0,19.58,0,0.871,5.272,94.0,1.7364,5,403.0,14.7,16.14
20.0,0.10153,0.0,12.83,0,0.437,6.279,74.5,4.0522,5,398.0,18.7,11.97
17.3,0.1503799999999999,0.0,25.65,0,0.581,5.856,97.0,1.9444,2,188.0,19.1,25.41
20.4,0.35114,0.0,7.38,0,0.493,6.041,49.9,4.7211,5,287.0,19.6,7.7
19.5,0.03427,0.0,5.19,0,0.515,5.869,46.3,5.2311,5,224.0,20.2,9.8
17.5,0.03113,0.0,4.39,0,0.442,6.014,48.5,8.0136,3,352.0,18.8,10.53
19.8,0.24522,0.0,9.9,0,0.544,5.782,71.7,4.0317,4,304.0,18.4,15.94
23.2,5.29305,0.0,18.1,0,0.7,6.051,82.5,2.1678,24,666.0,20.2,18.76
18.8,0.12329,0.0,10.01,0,0.547,5.913,92.9,2.3534,6,432.0,17.8,16.21
35.4,0.01311,90.0,1.22,0,0.403,7.249,21.9,8.6966,5,226.0,17.9,4.81
19.4,0.0437899999999999,80.0,3.37,0,0.398,5.787,31.1,6.6115,4,337.0,16.1,10.24
25.3,0.1415,0.0,6.91,0,0.448,6.169,6.6,5.7209,3,233.0,17.9,5.81
17.6,0.20608,22.0,5.86,0,0.431,5.593,76.5,7.9549,7,330.0,19.1,12.5
24.7,0.15936,0.0,6.91,0,0.448,6.211,6.5,5.7209,3,233.0,17.9,7.44
12.7,13.3598,0.0,18.1,0,0.693,5.887,94.7,1.7821,24,666.0,20.2,16.35
23.1,0.18159,0.0,7.38,0,0.493,6.376,54.3,4.5404,5,287.0,19.6,6.87
13.5,8.20058,0.0,18.1,0,0.713,5.936,80.3,2.7792,24,666.0,20.2,16.94
27.0,1.27346,0.0,19.58,1,0.605,6.25,92.6,1.7984,5,403.0,14.7,5.5
13.3,0.2498,0.0,21.89,0,0.624,5.857,98.2,1.6686,4,437.0,21.2,21.32
13.6,0.10574,0.0,27.74,0,0.609,5.983,98.8,1.8681,4,711.0,20.1,18.07
28.1,0.14052,0.0,10.59,0,0.489,6.375,32.3,3.9454,4,277.0,18.6,9.38
24.6,0.19186,0.0,7.38,0,0.493,6.431,14.7,5.4159,5,287.0,19.6,5.08
33.2,0.10469,40.0,6.41,1,0.447,7.267,49.0,4.7872,4,254.0,17.6,6.05
11.3,9.18702,0.0,18.1,0,0.7,5.536,100.0,1.5804,24,666.0,20.2,23.6
22.9,0.04203,28.0,15.04,0,0.464,6.442,53.6,3.6659,4,270.0,18.2,8.16
8.8,73.5341,0.0,18.1,0,0.679,5.957,100.0,1.8026,24,666.0,20.2,20.62
27.9,0.03615,80.0,4.95,0,0.411,6.63,23.4,5.1167,4,245.0,19.2,4.7
25.1,0.52058,0.0,6.2,1,0.507,6.631,76.5,4.148,8,307.0,17.4,9.54
44.0,0.01538,90.0,3.75,0,0.394,7.454,34.2,6.3361,3,244.0,15.9,3.11
34.9,0.0335899999999999,75.0,2.95,0,0.428,7.024,15.8,5.4011,3,252.0,18.3,1.98
26.4,0.09266,34.0,6.09,0,0.433,6.495,18.4,5.4917,7,329.0,16.1,8.67
22.6,0.08447,0.0,4.05,0,0.51,5.859,68.7,2.7019,5,296.0,16.6,9.64
33.8,0.5401100000000001,20.0,3.97,0,0.647,7.203,81.8,2.1121,5,264.0,13.0,9.59
8.1,0.2074599999999999,0.0,27.74,0,0.609,5.093,98.0,1.8226,4,711.0,20.1,29.68
24.0,0.33045,0.0,6.2,0,0.507,6.086,61.5,3.6519,8,307.0,17.4,10.88
17.1,9.72418,0.0,18.1,0,0.74,6.406,97.2,2.0651,24,666.0,20.2,19.52
38.7,0.1208299999999999,0.0,2.89,0,0.445,8.069,76.0,3.4952,2,276.0,18.0,4.21
22.2,0.07151,0.0,4.49,0,0.449,6.121,56.8,3.7476,3,247.0,18.5,8.44
22.5,0.0518799999999999,0.0,4.49,0,0.449,6.015,45.1,4.4272,3,247.0,18.5,12.86
10.2,12.2472,0.0,18.1,0,0.584,5.837,59.7,1.9976,24,666.0,20.2,15.69
19.2,0.15098,0.0,10.01,0,0.547,6.021,82.6,2.7474,6,432.0,17.8,10.3
8.4,11.8123,0.0,18.1,0,0.718,6.824,76.5,1.794,24,666.0,20.2,22.74
25.0,0.34109,0.0,7.38,0,0.493,6.415,40.1,4.7211,5,287.0,19.6,6.12
18.2,0.6379600000000001,0.0,8.14,0,0.538,6.096,84.5,4.4619,4,307.0,21.0,10.26
13.5,1.61282,0.0,8.14,0,0.538,6.096,96.9,3.7598,4,307.0,21.0,20.34
41.7,0.57529,0.0,6.2,0,0.507,8.337,73.3,3.8384,8,307.0,17.4,2.47
18.6,0.07244,60.0,1.69,0,0.411,5.884,18.5,10.7103,4,411.0,18.3,7.79
27.5,0.62356,0.0,6.2,1,0.507,6.879,77.7,3.2721,8,307.0,17.4,9.93
36.4,0.08664,45.0,3.44,0,0.437,7.178,26.3,6.4798,5,398.0,15.2,2.87
24.5,0.0150099999999999,80.0,2.01,0,0.435,6.635,29.7,8.344,4,280.0,17.0,5.99
48.8,0.5201399999999999,20.0,3.97,0,0.647,8.398,91.5,2.2885,5,264.0,13.0,5.91
19.4,0.26363,0.0,8.56,0,0.52,6.229,91.2,2.5451,5,384.0,20.9,15.55
21.1,0.03961,0.0,5.19,0,0.515,6.037,34.5,5.9853,5,224.0,20.2,8.01
23.0,0.59005,0.0,21.89,0,0.624,6.372,97.9,2.3274,4,437.0,21.2,11.12
48.3,0.33147,0.0,6.2,0,0.507,8.247,70.4,3.6519,8,307.0,17.4,3.95
14.1,9.32909,0.0,18.1,0,0.713,6.185,98.7,2.2616,24,666.0,20.2,18.13
21.4,0.11504,0.0,2.89,0,0.445,6.163,69.6,3.4952,2,276.0,18.0,11.34
17.1,0.05023,35.0,6.06,0,0.4379,5.706,28.4,6.6407,1,304.0,16.9,12.43
45.4,0.03578,20.0,3.33,0,0.4429,7.82,64.5,4.6947,5,216.0,14.9,3.76
7.0,0.18337,0.0,27.74,0,0.609,5.414,98.3,1.7554,4,711.0,20.1,23.97
13.8,8.05579,0.0,18.1,0,0.584,5.427,95.4,2.4298,24,666.0,20.2,18.14
15.6,3.53501,0.0,19.58,1,0.871,6.152,82.6,1.7455,5,403.0,14.7,15.02
20.2,5.82115,0.0,18.1,0,0.713,6.513,89.9,2.8016,24,666.0,20.2,10.29
22.4,0.0626299999999999,0.0,11.93,0,0.573,6.593,69.1,2.4786,1,273.0,21.0,9.67
20.5,0.04337,21.0,5.64,0,0.439,6.115,63.0,6.8147,4,243.0,16.8,9.43
21.7,3.8497,0.0,18.1,1,0.77,6.395,91.0,2.5052,24,666.0,20.2,13.27
19.6,0.8520399999999999,0.0,8.14,0,0.538,5.965,89.2,4.0123,4,307.0,21.0,13.83
23.2,3.56868,0.0,18.1,0,0.58,6.437,75.0,2.8965,24,666.0,20.2,14.36
19.9,3.1636,0.0,18.1,0,0.655,5.759,48.2,3.0665,24,666.0,20.2,14.13
16.1,6.44405,0.0,18.1,0,0.584,6.425,74.8,2.2004,24,666.0,20.2,12.03
7.2,14.2362,0.0,18.1,0,0.693,6.343,100.0,1.5741,24,666.0,20.2,20.32
50.0,0.57834,20.0,3.97,0,0.575,8.297,67.0,2.4216,5,264.0,13.0,7.44
13.8,2.37934,0.0,19.58,0,0.871,6.13,100.0,1.4191,5,403.0,14.7,27.8
20.4,0.13117,0.0,8.56,0,0.52,6.127,85.2,2.1224,5,384.0,20.9,14.09
33.3,0.04011,80.0,1.52,0,0.404,7.287,34.1,7.309,2,329.0,12.6,4.08
14.1,10.0623,0.0,18.1,0,0.584,6.833,94.3,2.0882,24,666.0,20.2,19.69
21.1,0.29916,20.0,6.96,0,0.464,5.856,42.1,4.429,3,223.0,18.6,13.0
16.5,0.21124,12.5,7.87,0,0.524,5.631,100.0,6.0821,5,311.0,15.2,29.93
23.0,0.11425,0.0,13.89,1,0.55,6.373,92.4,3.3633,5,276.0,16.4,10.5
13.1,23.6482,0.0,18.1,0,0.671,6.38,96.2,1.3861,24,666.0,20.2,23.69
50.0,0.02009,95.0,2.68,0,0.4161,8.034,31.9,5.118,4,224.0,14.7,2.88
25.0,0.0536,21.0,5.64,0,0.439,6.511,21.1,6.8147,4,243.0,16.8,5.28
7.2,18.0846,0.0,18.1,0,0.679,6.434,100.0,1.8347,24,666.0,20.2,29.05
10.5,24.3938,0.0,18.1,0,0.7,4.652,100.0,1.4672,24,666.0,20.2,28.28
18.4,0.32982,0.0,21.89,0,0.624,5.822,95.4,2.4699,4,437.0,21.2,15.03
22.8,0.76162,20.0,3.97,0,0.647,5.56,62.8,1.9865,5,264.0,13.0,10.45
19.3,0.21161,0.0,8.56,0,0.52,6.137,87.4,2.7147,5,384.0,20.9,13.44
20.8,0.08707,0.0,12.83,0,0.437,6.14,45.8,4.0905,5,398.0,18.7,10.27
20.5,0.09299,0.0,25.65,0,0.581,5.961,92.9,2.0869,2,188.0,19.1,17.93
22.2,0.1029,30.0,4.93,0,0.428,6.358,52.9,7.0355,6,300.0,16.6,11.22
41.3,1.22358,0.0,19.58,0,0.605,6.943,97.4,1.8773,5,403.0,14.7,4.59
15.6,2.15505,0.0,19.58,0,0.871,5.628,100.0,1.5166,5,403.0,14.7,16.65
26.7,0.35809,0.0,6.2,1,0.507,6.951,88.5,2.8617,8,307.0,17.4,9.71
30.1,0.65665,20.0,3.97,0,0.647,6.842,100.0,2.0107,5,264.0,13.0,6.9
50.0,4.898219999999999,0.0,18.1,0,0.631,4.97,100.0,1.3325,24,666.0,20.2,3.26
21.4,0.09512,0.0,12.83,0,0.437,6.286,45.0,4.5026,5,398.0,18.7,8.94
14.9,6.288069999999999,0.0,18.1,0,0.74,6.341,96.4,2.072,24,666.0,20.2,17.79
21.0,0.08014,0.0,5.96,0,0.499,5.85,41.5,3.9342,5,279.0,19.2,8.77
10.9,37.6619,0.0,18.1,0,0.679,6.202,78.7,1.8629,24,666.0,20.2,14.52
21.7,0.09378,12.5,7.87,0,0.524,5.889,39.0,5.4509,5,311.0,15.2,15.71
10.9,15.8744,0.0,18.1,0,0.671,6.545,99.1,1.5192,24,666.0,20.2,21.08
22.6,4.26131,0.0,18.1,0,0.77,6.112,81.3,2.5091,24,666.0,20.2,12.67
31.2,0.0304899999999999,55.0,3.78,0,0.484,6.874,28.1,6.4654,5,370.0,17.6,4.61
22.0,0.10959,0.0,11.93,0,0.573,6.794,89.3,2.3889,1,273.0,21.0,6.48
22.8,0.10084,0.0,10.01,0,0.547,6.715,81.6,2.6775,6,432.0,17.8,10.16
24.3,1.34284,0.0,19.58,0,0.605,6.066,100.0,1.7573,5,403.0,14.7,6.43
23.7,0.08244,30.0,4.93,0,0.428,6.481,18.5,6.1899,6,300.0,16.6,6.36
42.3,0.0217699999999999,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348.0,14.7,3.11
25.0,4.541919999999999,0.0,18.1,0,0.77,6.398,88.0,2.5182,24,666.0,20.2,7.79
18.9,0.0136,75.0,4.0,0,0.41,5.888,47.6,7.3197,3,469.0,21.1,14.8
37.2,0.0578,0.0,2.46,0,0.488,6.98,58.4,2.829,3,193.0,17.8,5.04
12.5,5.87205,0.0,18.1,0,0.693,6.405,96.0,1.6768,24,666.0,20.2,19.37
24.1,0.07896,0.0,12.83,0,0.437,6.273,6.0,4.2515,5,398.0,18.7,6.78
13.8,18.4982,0.0,18.1,0,0.668,4.138,100.0,1.137,24,666.0,20.2,37.97
15.0,19.6091,0.0,18.1,0,0.671,7.313,97.9,1.3163,24,666.0,20.2,13.44
50.0,0.61154,20.0,3.97,0,0.647,8.704,86.9,1.801,5,264.0,13.0,5.12
19.7,0.0887299999999999,21.0,5.64,0,0.439,5.963,45.7,6.8147,4,243.0,16.8,13.45
16.4,4.812130000000001,0.0,18.1,0,0.713,6.701,90.0,2.5975,24,666.0,20.2,16.42
17.7,3.69311,0.0,18.1,0,0.713,6.376,88.4,2.5671,24,666.0,20.2,14.65
31.5,0.44178,0.0,6.2,0,0.504,6.552,21.4,3.3751,8,307.0,17.4,3.76
34.9,0.0837,45.0,3.44,0,0.437,7.185,38.9,4.5667,5,398.0,15.2,5.39
12.0,15.0234,0.0,18.1,0,0.614,5.304,97.3,2.1007,24,666.0,20.2,24.91
11.9,20.7162,0.0,18.1,0,0.659,4.138,100.0,1.1781,24,666.0,20.2,23.34
8.7,15.1772,0.0,18.1,0,0.74,6.152,100.0,1.9142,24,666.0,20.2,26.45
22.0,0.01096,55.0,2.25,0,0.389,6.453,31.9,7.3073,1,300.0,15.3,8.23
17.5,0.7842,0.0,8.14,0,0.538,5.99,81.7,4.2579,4,307.0,21.0,14.67
21.7,0.08199,0.0,13.92,0,0.437,6.009,42.3,5.5027,4,289.0,16.0,10.4
21.4,7.83932,0.0,18.1,0,0.655,6.209,65.4,2.9634,24,666.0,20.2,13.22
23.8,0.3692,0.0,9.9,0,0.544,6.567,87.3,3.6023,4,304.0,18.4,9.28
19.9,3.83684,0.0,18.1,0,0.77,6.251,91.1,2.2955,24,666.0,20.2,14.19
21.9,0.04819,80.0,3.64,0,0.392,6.108,32.0,9.2203,1,315.0,16.4,6.57
50.0,0.0150099999999999,90.0,1.21,1,0.401,7.923,24.8,5.885,1,198.0,13.6,3.16
16.1,5.09017,0.0,18.1,0,0.713,6.297,91.8,2.3682,24,666.0,20.2,17.27
29.8,4.64689,0.0,18.1,0,0.614,6.98,67.6,2.5329,24,666.0,20.2,11.66
21.2,0.12269,0.0,6.91,0,0.448,6.069,40.0,5.7209,3,233.0,17.9,9.55
22.2,0.05083,0.0,5.19,0,0.515,6.316,38.1,6.4584,5,224.0,20.2,5.68
19.6,0.10328,25.0,5.13,0,0.453,5.927,47.2,6.932,8,284.0,19.7,9.22
5.6,25.0461,0.0,18.1,0,0.693,5.987,100.0,1.5888,24,666.0,20.2,26.77
36.5,0.55007,20.0,3.97,0,0.647,7.206,91.6,1.9301,5,264.0,13.0,8.1
15.6,0.75026,0.0,8.14,0,0.538,5.924,94.1,4.3996,4,307.0,21.0,16.3
15.2,5.44114,0.0,18.1,0,0.713,6.655,98.2,2.3552,24,666.0,20.2,17.73
25.0,0.1265,25.0,5.13,0,0.453,6.762,43.4,7.9809,8,284.0,19.7,9.5
32.4,0.05644,40.0,6.41,1,0.447,6.758,32.9,4.0776,4,254.0,17.6,3.53
24.4,0.1403,22.0,5.86,0,0.431,6.487,13.0,7.3967,7,330.0,19.1,5.9
17.8,8.98296,0.0,18.1,1,0.77,6.212,97.4,2.1222,24,666.0,20.2,17.6
19.7,0.2896,0.0,9.69,0,0.585,5.39,72.9,2.7986,6,391.0,19.2,21.14
24.4,0.13587,0.0,10.59,1,0.489,6.064,59.1,4.2392,4,277.0,18.6,14.66
19.5,6.65492,0.0,18.1,0,0.713,6.317,83.0,2.7344,24,666.0,20.2,13.99
30.1,0.01709,90.0,2.02,0,0.41,6.728,36.1,12.1265,5,187.0,17.0,4.5
13.9,15.288,0.0,18.1,0,0.671,6.649,93.3,1.3449,24,666.0,20.2,23.24
19.3,0.17142,0.0,6.91,0,0.448,5.682,33.8,5.1004,3,233.0,17.9,10.21
23.3,0.0456,0.0,13.89,1,0.55,5.888,56.0,3.1121,5,276.0,16.4,13.51
20.6,0.10659,80.0,1.91,0,0.413,5.936,19.5,10.5857,4,334.0,22.0,5.57
19.6,1.49632,0.0,19.58,0,0.871,5.404,100.0,1.5916,5,403.0,14.7,13.28
24.8,0.04297,52.5,5.32,0,0.405,6.565,22.9,7.3172,6,293.0,16.6,9.51
18.3,0.26838,0.0,9.69,0,0.585,5.794,70.6,2.8927,6,391.0,19.2,14.1
21.6,0.26938,0.0,9.9,0,0.544,6.266,82.8,3.2628,4,304.0,18.4,7.9
22.8,0.49298,0.0,9.9,0,0.544,6.635,82.5,3.3175,4,304.0,18.4,4.54
19.4,0.03466,35.0,6.06,0,0.4379,6.031,23.3,6.6407,1,304.0,16.9,7.83
17.4,0.13554,12.5,6.07,0,0.409,5.594,36.8,6.498,4,345.0,18.9,13.09
24.4,0.1146,20.0,6.96,0,0.464,6.538,58.7,3.9175,3,223.0,18.6,7.73
23.8,2.3004,0.0,19.58,0,0.605,6.319,96.1,2.1,5,403.0,14.7,11.1
19.5,0.13262,0.0,8.56,0,0.52,5.851,96.7,2.1069,5,384.0,20.9,16.47
14.8,0.95577,0.0,8.14,0,0.538,6.047,88.8,4.4534,4,307.0,21.0,17.28
